roi,r,p,metric
7Networks_LH_SalVentAttn_FrOperIns_4,-0.3999257094729449,0.25216833086224166,Interactions
7Networks_LH_SalVentAttn_FrOperIns_5,-0.6030415937950949,0.06495871728935167,Interactions
7Networks_LH_SalVentAttn_FrOperIns_6,-0.2461530569106086,0.49299718282707966,Interactions
7Networks_LH_SalVentAttn_FrOperIns_7,-0.36640449790964974,0.2977040376646234,Interactions
7Networks_LH_SalVentAttn_FrOperIns_8,0.030859307810610033,0.9325595119910571,Interactions
7Networks_LH_SalVentAttn_FrOperIns_9,0.14783496359016066,0.6835865428980411,Interactions
7Networks_LH_SalVentAttn_PFCl_1,0.010413022053875624,0.9772239839910951,Interactions
7Networks_LH_SalVentAttn_Med_1,-0.01527418050332259,0.9665955241601527,Interactions
7Networks_LH_SalVentAttn_Med_2,0.6272279331731715,0.052246622577796886,Interactions
7Networks_LH_SalVentAttn_Med_3,0.4977769720321845,0.143173931736907,Interactions
7Networks_LH_SalVentAttn_Med_4,0.5660800672556336,0.08803625244359486,Interactions
7Networks_LH_SalVentAttn_Med_5,0.457271597143282,0.1839405611525046,Interactions
7Networks_LH_SalVentAttn_Med_6,0.4783449285295152,0.16196696849049602,Interactions
7Networks_LH_SalVentAttn_Med_7,0.711779010351886,0.02095149838116371,Interactions
7Networks_LH_Limbic_OFC_1,-0.32874982099334543,0.3536716187486049,Interactions
7Networks_LH_Limbic_OFC_2,0.3573278864901408,0.3107358943004785,Interactions
7Networks_LH_Limbic_OFC_3,0.7469478010980225,0.013045807543858638,Interactions
7Networks_LH_Limbic_OFC_4,0.714163487513118,0.020331527073978554,Interactions
7Networks_LH_Limbic_OFC_5,0.037596205021247345,0.9178744495167666,Interactions
7Networks_LH_Limbic_TempPole_1,0.5354304674452909,0.11071192537148855,Interactions
7Networks_LH_Limbic_TempPole_2,0.6506551908301155,0.04162307553843374,Interactions
7Networks_LH_Limbic_TempPole_3,0.17895722931714886,0.6208290558150162,Interactions
7Networks_LH_Limbic_TempPole_4,0.824275623389963,0.003354755113393249,Interactions
7Networks_LH_Limbic_TempPole_5,0.5191529473071275,0.12411188470671208,Interactions
7Networks_LH_Limbic_TempPole_6,0.679885203106919,0.030539593445222786,Interactions
7Networks_LH_Limbic_TempPole_7,0.47291609987668604,0.1674687078542812,Interactions
7Networks_LH_Limbic_TempPole_8,0.14878367090005046,0.6816451985652745,Interactions
7Networks_LH_Cont_Par_1,0.32195025974838165,0.36430455668854855,Interactions
7Networks_LH_Cont_Par_2,0.3769569474919715,0.28292668722512215,Interactions
7Networks_LH_Cont_Par_3,0.49973050364352894,0.14136212044193006,Interactions
7Networks_LH_Cont_Par_4,0.4754166668959832,0.16492087312856094,Interactions
7Networks_LH_Cont_Par_5,0.33337357252577565,0.3465316883557683,Interactions
7Networks_LH_Cont_Par_6,0.61159100158621,0.06025616551109564,Interactions
7Networks_LH_Cont_Temp_1,0.539129212508434,0.10779974800900316,Interactions
7Networks_LH_Cont_OFC_1,0.47766489042227583,0.16265010612057082,Interactions
7Networks_LH_Cont_PFCl_1,0.5592092702849505,0.09283409012817503,Interactions
7Networks_LH_Cont_PFCl_2,0.48127844908959494,0.15903986171980836,Interactions
7Networks_LH_Cont_PFCl_3,0.2850580213905268,0.42468262745597596,Interactions
7Networks_LH_Cont_PFCl_4,0.20913458884735525,0.5620074839102241,Interactions
7Networks_LH_Cont_PFCl_5,0.4819713356700704,0.15835317691196746,Interactions
7Networks_LH_Cont_PFCl_6,0.5064985690837142,0.13519389726966904,Interactions
7Networks_LH_Cont_PFCl_7,0.4756209975153818,0.16471371332941087,Interactions
7Networks_LH_Cont_PFCl_8,0.7810375860320952,0.007647808625015381,Interactions
7Networks_LH_Cont_PFCv_1,-0.530609881417454,0.11458082921535277,Interactions
7Networks_LH_Cont_pCun_1,0.0724941539919489,0.8422498202598627,Interactions
7Networks_LH_Cont_pCun_2,0.5377792824484636,0.10885694894211767,Interactions
7Networks_LH_Cont_Cing_1,0.5678885959080675,0.08680036556991741,Interactions
7Networks_LH_Cont_Cing_2,-0.1724618359072174,0.6337617899107963,Interactions
7Networks_LH_Cont_PFCmp_1,0.6115002819308226,0.06030485074720329,Interactions
7Networks_LH_Default_Temp_1,0.7228583443392521,0.018178212311616957,Interactions
7Networks_LH_Default_Temp_2,0.8680303822510812,0.0011281969439677617,Interactions
7Networks_LH_Default_Temp_3,0.6131257889778448,0.059436431876083995,Interactions
7Networks_LH_Default_Temp_4,0.6411189928487349,0.04575336293511039,Interactions
7Networks_LH_Default_Temp_5,0.35493265677938485,0.3142240285027472,Interactions
7Networks_LH_Default_Temp_6,0.5125352781020092,0.1298342464579292,Interactions
7Networks_LH_Default_Temp_7,0.5076214048738006,0.1341868769953126,Interactions
7Networks_LH_Default_Temp_8,0.38483042842282955,0.27216479243818215,Interactions
7Networks_LH_Default_Temp_9,0.24676173709903404,0.4918938845319192,Interactions
7Networks_LH_Default_Temp_10,0.46338396960479783,0.1773957143475715,Interactions
7Networks_LH_Default_Par_1,0.6143193995383653,0.058804026398178624,Interactions
7Networks_LH_Default_Par_2,0.8458929279228818,0.0020398966996700205,Interactions
7Networks_LH_Default_Par_3,0.3893267720598856,0.266120793716721,Interactions
7Networks_LH_Default_Par_4,0.8699755879832712,0.0010657448781441396,Interactions
7Networks_LH_Default_Par_5,0.7760804507625599,0.008310318867047752,Interactions
7Networks_LH_Default_Par_6,0.746803826211843,0.013073035927140033,Interactions
7Networks_LH_Default_Par_7,0.45369772841594447,0.1878322668607778,Interactions
7Networks_LH_Default_PFC_1,0.20666189967832088,0.5667450032682209,Interactions
7Networks_LH_Default_PFC_2,0.3001729676512908,0.3994063913308042,Interactions
7Networks_LH_Default_PFC_3,0.47298779469634294,0.16739533216154653,Interactions
7Networks_LH_Default_PFC_4,0.2915749563839851,0.41369467801100396,Interactions
7Networks_LH_Default_PFC_5,0.611105967831302,0.060516762625606985,Interactions
7Networks_LH_Default_PFC_6,0.5845071032666731,0.07596344019039117,Interactions
7Networks_LH_Default_PFC_7,0.3172871250152189,0.37168745844745993,Interactions
7Networks_LH_Default_PFC_8,0.6645270673051458,0.03607393275488617,Interactions
7Networks_LH_Default_PFC_9,0.2700467982511252,0.4504993853305263,Interactions
7Networks_LH_Default_PFC_10,0.4431278260579814,0.19962294470492392,Interactions
7Networks_LH_Default_PFC_11,0.9001236814062472,0.00038530378563135926,Interactions
7Networks_LH_Default_PFC_12,0.3471159199667959,0.32574913742427347,Interactions
7Networks_LH_Default_PFC_13,0.7920026017743844,0.006316619256111976,Interactions
7Networks_LH_Default_PFC_14,0.8272364632269656,0.0031462162270888515,Interactions
7Networks_LH_Default_PFC_15,0.8967190668663079,0.000438723748821438,Interactions
7Networks_LH_Default_PFC_16,0.6117022167148503,0.06019651657609193,Interactions
7Networks_LH_Default_PFC_17,0.718318012543607,0.019281823880320067,Interactions
7Networks_LH_Default_PFC_18,0.8115757673725514,0.004363069235535184,Interactions
7Networks_LH_Default_PFC_19,0.8797848643795684,0.0007884002146405218,Interactions
7Networks_LH_Default_PFC_20,0.6024918143310177,0.06526909069956881,Interactions
7Networks_LH_Default_PFC_21,0.7825134017682523,0.007458027543943642,Interactions
7Networks_LH_Default_PFC_22,0.8098410812366229,0.004515866209298865,Interactions
7Networks_LH_Default_PFC_23,0.8412131466671005,0.0022855457231522117,Interactions
7Networks_LH_Default_PFC_24,0.6362005953670719,0.047986908049586316,Interactions
7Networks_LH_Default_pCunPCC_1,0.21208797202408056,0.5563691090191671,Interactions
7Networks_LH_Default_pCunPCC_2,0.13820199929157986,0.7033914455598755,Interactions
7Networks_LH_Default_pCunPCC_3,0.37697884564013834,0.2828964419058779,Interactions
7Networks_LH_Default_pCunPCC_4,-0.11399467878974964,0.7538518768438704,Interactions
7Networks_LH_Default_pCunPCC_5,-0.24298378358521186,0.49875885615210624,Interactions
7Networks_LH_Default_pCunPCC_6,0.3848217404964199,0.27217654259433394,Interactions
7Networks_LH_Default_pCunPCC_7,0.7620389758735978,0.010406063205254256,Interactions
7Networks_LH_Default_pCunPCC_8,0.7219664349055913,0.018391458405305164,Interactions
7Networks_LH_Default_pCunPCC_9,0.7721798713613675,0.00885939034595706,Interactions
7Networks_LH_Default_pCunPCC_10,0.34928165167409253,0.3225342945818139,Interactions
7Networks_LH_Default_pCunPCC_11,0.4204203262053902,0.22637137232420645,Interactions
7Networks_RH_Vis_1,0.0997431031744727,0.7839697196413575,Interactions
7Networks_RH_Vis_2,0.1337717029483771,0.7125549121393024,Interactions
7Networks_RH_Vis_3,0.06602693410644418,0.8561941040679935,Interactions
7Networks_RH_Vis_4,0.13276788357340974,0.7146358315871222,Interactions
7Networks_RH_Vis_5,0.031918532187436774,0.9302493012969814,Interactions
7Networks_RH_Vis_6,0.14306328414890807,0.6933759907957201,Interactions
7Networks_RH_Vis_7,0.037712334198224326,0.9176214959473714,Interactions
7Networks_RH_Vis_8,0.13586391413207066,0.7082232529961963,Interactions
7Networks_RH_Vis_9,0.4917458089015262,0.14885664700306442,Interactions
7Networks_RH_Vis_10,0.1496053352296688,0.6799651806670157,Interactions
7Networks_RH_Vis_11,0.339704146097918,0.3368760727963818,Interactions
7Networks_RH_Vis_12,0.05675767642483219,0.8762417752416881,Interactions
7Networks_RH_Vis_13,0.19101436632517355,0.5970708742546971,Interactions
7Networks_RH_Vis_14,0.10328799756184995,0.7764525624101277,Interactions
7Networks_RH_Vis_15,0.3002550915253637,0.3992710726587667,Interactions
7Networks_RH_Vis_16,0.2552402466631658,0.47663656728712317,Interactions
7Networks_RH_Vis_17,0.03679762235797314,0.9196141077593231,Interactions
7Networks_RH_Vis_18,0.0026603942015988053,0.9941804288732821,Interactions
7Networks_RH_Vis_19,0.33638078867818844,0.3419276213967627,Interactions
7Networks_RH_Vis_20,0.10745106928548896,0.7676458531280215,Interactions
7Networks_RH_Vis_21,0.20847435770605197,0.5632709502350071,Interactions
7Networks_RH_Vis_22,0.16115241392655963,0.6564923261491723,Interactions
7Networks_RH_Vis_23,0.35287921047354026,0.3172306857468745,Interactions
7Networks_RH_Vis_24,0.11997909618951165,0.7412912330933729,Interactions
7Networks_RH_Vis_25,0.3839563421536743,0.27334835361123827,Interactions
7Networks_RH_Vis_26,0.24394429189989658,0.49700966395618607,Interactions
7Networks_RH_Vis_27,0.14392463751341164,0.6916057911268418,Interactions
7Networks_RH_Vis_28,0.3537849193038508,0.31590269907408447,Interactions
7Networks_RH_Vis_29,0.3861173435900528,0.27042733578328704,Interactions
7Networks_RH_Vis_30,0.3794149049234241,0.279542711502602,Interactions
7Networks_RH_SomMot_1,0.21335370644968019,0.5539594294507124,Interactions
7Networks_RH_SomMot_2,0.3397199162524308,0.3368521936644603,Interactions
7Networks_RH_SomMot_3,0.2620585630446058,0.46451924667638855,Interactions
7Networks_RH_SomMot_4,0.29883726068102306,0.4016103731663311,Interactions
7Networks_RH_SomMot_5,0.6592762503665494,0.038111590836769606,Interactions
7Networks_RH_SomMot_6,0.7604686515704524,0.01066146000753088,Interactions
7Networks_RH_SomMot_7,0.19808366914549425,0.5832972202863147,Interactions
7Networks_RH_SomMot_8,-0.11063892128379374,0.7609182562043231,Interactions
7Networks_RH_SomMot_9,0.1310316904908301,0.7182389563191797,Interactions
7Networks_RH_SomMot_10,0.5430360696997555,0.10477660718930353,Interactions
7Networks_RH_SomMot_11,0.38717675814293917,0.26900158662469487,Interactions
7Networks_RH_SomMot_12,0.37437923710330456,0.2864991645523641,Interactions
7Networks_RH_SomMot_13,0.5123624529331402,0.12998583196083702,Interactions
7Networks_RH_SomMot_14,-0.07547117023654043,0.8358439596354972,Interactions
7Networks_RH_SomMot_15,0.5419287271118355,0.1056279691898467,Interactions
7Networks_RH_SomMot_16,0.5093783749168129,0.13262041701619254,Interactions
7Networks_RH_SomMot_17,0.7327561733687512,0.01592561906197569,Interactions
7Networks_RH_SomMot_18,0.5316016798527444,0.11377802103332432,Interactions
7Networks_RH_SomMot_19,0.8434125243211548,0.002167583516574802,Interactions
7Networks_RH_SomMot_20,0.5950260164555141,0.06958031948073462,Interactions
7Networks_RH_SomMot_21,-0.09354218711065625,0.7971575698133432,Interactions
7Networks_RH_SomMot_22,0.5824518539482947,0.07725335147832142,Interactions
7Networks_RH_SomMot_23,0.842303527425875,0.0022264997134749205,Interactions
7Networks_RH_SomMot_24,0.8036960935842973,0.0050879842951784245,Interactions
7Networks_RH_SomMot_25,0.43234815553870803,0.21207979386805945,Interactions
7Networks_RH_SomMot_26,0.5626340128153906,0.09042225873253062,Interactions
7Networks_RH_SomMot_27,0.6190048028831774,0.05636451031823444,Interactions
7Networks_RH_SomMot_28,0.8266564123091036,0.003186315282232678,Interactions
7Networks_RH_SomMot_29,0.21265171617100848,0.555295360788693,Interactions
7Networks_RH_SomMot_30,0.684748427075067,0.028915577418286237,Interactions
7Networks_RH_SomMot_31,0.8707364168308722,0.001042016498191375,Interactions
7Networks_RH_SomMot_32,0.7202725082360399,0.018801221143184183,Interactions
7Networks_RH_SomMot_33,0.6020692645680178,0.06550829675087039,Interactions
7Networks_RH_SomMot_34,0.3834551997434462,0.2740281905669445,Interactions
7Networks_RH_SomMot_35,0.7269314581335747,0.017226136663710624,Interactions
7Networks_RH_SomMot_36,0.7049632904036011,0.022795361169659682,Interactions
7Networks_RH_SomMot_37,0.7511525955982574,0.01226798913402339,Interactions
7Networks_RH_SomMot_38,0.6947087764371025,0.025775410390139305,Interactions
7Networks_RH_SomMot_39,0.6367584972867909,0.04772997243020857,Interactions
7Networks_RH_SomMot_40,0.8702502698474149,0.0010571333603419846,Interactions
7Networks_RH_DorsAttn_Post_1,0.37105924219229314,0.2911359398555422,Interactions
7Networks_RH_DorsAttn_Post_2,0.6398025296050186,0.04634423545472252,Interactions
7Networks_RH_DorsAttn_Post_3,0.3159438818537619,0.37382775937401636,Interactions
7Networks_RH_DorsAttn_Post_4,0.5095372439937813,0.13247933246213522,Interactions
7Networks_RH_DorsAttn_Post_5,0.26052278379645893,0.4672365802971744,Interactions
7Networks_RH_DorsAttn_Post_6,0.8617123832732804,0.0013494571033531993,Interactions
7Networks_RH_DorsAttn_Post_7,0.21740129537425396,0.5462812402828005,Interactions
7Networks_RH_DorsAttn_Post_8,0.8397639199462517,0.002365762677171775,Interactions
7Networks_RH_DorsAttn_Post_9,0.9190211607883414,0.000170460673049081,Interactions
7Networks_RH_DorsAttn_Post_10,0.3713105485084025,0.2907835621526893,Interactions
7Networks_RH_DorsAttn_Post_11,0.6828817477199535,0.029531783797863972,Interactions
7Networks_RH_DorsAttn_Post_12,0.19737997727775744,0.5846629602252573,Interactions
7Networks_RH_DorsAttn_Post_13,0.7718240298254799,0.00891072266086472,Interactions
7Networks_RH_DorsAttn_Post_14,0.4014904520452014,0.2501436850772784,Interactions
7Networks_RH_DorsAttn_Post_15,0.4153854614195724,0.23256380293262782,Interactions
7Networks_RH_DorsAttn_Post_16,0.4791300598854101,0.16118040620834279,Interactions
7Networks_RH_DorsAttn_Post_17,0.41019644512369263,0.23904483838075166,Interactions
7Networks_RH_DorsAttn_Post_18,0.6089366271322735,0.06169137473610286,Interactions
7Networks_RH_DorsAttn_Post_19,0.8299635179702971,0.0029625410029042384,Interactions
7Networks_RH_DorsAttn_FEF_1,0.4367163021960178,0.2069794483497936,Interactions
7Networks_RH_DorsAttn_FEF_2,0.6171893507156094,0.057301654456909976,Interactions
7Networks_RH_DorsAttn_FEF_3,0.7171188252345563,0.019580871034210353,Interactions
7Networks_RH_DorsAttn_PrCv_1,0.30882131589248457,0.38527769497023306,Interactions
7Networks_RH_SalVentAttn_TempOccPar_1,0.25154499118284546,0.48326070904580654,Interactions
7Networks_RH_SalVentAttn_TempOccPar_2,0.2819741225039536,0.4299291404623311,Interactions
7Networks_RH_SalVentAttn_TempOccPar_3,-0.07189264274366514,0.8435451595472188,Interactions
7Networks_RH_SalVentAttn_TempOccPar_4,0.22514119264216576,0.5317175022743833,Interactions
7Networks_RH_SalVentAttn_TempOccPar_5,0.35495081695399416,0.3141975052506936,Interactions
7Networks_RH_SalVentAttn_TempOccPar_6,0.7219614040855727,0.018392666114734304,Interactions
7Networks_RH_SalVentAttn_TempOccPar_7,0.5741126966121709,0.08263234826830802,Interactions
7Networks_RH_SalVentAttn_PrC_1,0.42454597537770195,0.221367854712079,Interactions
7Networks_RH_SalVentAttn_FrOperIns_1,-0.5827069682890149,0.07709247184094689,Interactions
7Networks_RH_SalVentAttn_FrOperIns_2,-0.5079673827068275,0.1338775182601993,Interactions
7Networks_RH_SalVentAttn_FrOperIns_3,-0.3315101801138163,0.34940025039624123,Interactions
7Networks_RH_SalVentAttn_FrOperIns_4,0.1878691277105869,0.6032365820741634,Interactions
7Networks_RH_SalVentAttn_FrOperIns_5,-0.5043113272447938,0.1371688397216883,Interactions
7Networks_RH_SalVentAttn_FrOperIns_6,-0.24793705549493017,0.48976648977874093,Interactions
7Networks_RH_SalVentAttn_FrOperIns_7,-0.11766956088149322,0.7461323471269874,Interactions
7Networks_RH_SalVentAttn_FrOperIns_8,0.2844369399847327,0.42573683973961773,Interactions
7Networks_RH_SalVentAttn_PFCl_1,0.01952845764466281,0.9572977863306416,Interactions
7Networks_RH_SalVentAttn_Med_1,-0.20645365150982029,0.5671446898256981,Interactions
7Networks_RH_SalVentAttn_Med_2,0.6451290460118955,0.04398461231801624,Interactions
7Networks_RH_SalVentAttn_Med_3,0.4731265653097778,0.1672533627246033,Interactions
7Networks_RH_SalVentAttn_Med_4,0.13880786540522294,0.7021409336784836,Interactions
7Networks_RH_SalVentAttn_Med_5,0.41789379874570876,0.2294669341928493,Interactions
7Networks_RH_SalVentAttn_Med_6,0.6065098769219858,0.06302301241820368,Interactions
7Networks_RH_SalVentAttn_Med_7,0.5576741427348538,0.09392837061464172,Interactions
7Networks_RH_SalVentAttn_Med_8,0.28998671003085214,0.4163600918951878,Interactions
7Networks_RH_Limbic_OFC_1,0.19616582258156678,0.5870222008784876,Interactions
7Networks_RH_Limbic_OFC_2,0.1261277214218099,0.7284430168570185,Interactions
7Networks_RH_Limbic_OFC_3,0.8524508519911388,0.0017285462301172719,Interactions
7Networks_RH_Limbic_OFC_4,0.6837337868296051,0.029249418852510457,Interactions
7Networks_RH_Limbic_OFC_5,0.8243149961087534,0.003351918638398331,Interactions
7Networks_RH_Limbic_OFC_6,0.5592208746315337,0.09282584937260517,Interactions
7Networks_RH_Limbic_TempPole_1,0.3148875712649125,0.3755151260336345,Interactions
7Networks_RH_Limbic_TempPole_2,0.7957795075703914,0.005898993473366847,Interactions
7Networks_RH_Limbic_TempPole_3,0.6649538322274382,0.0359116322299008,Interactions
7Networks_RH_Limbic_TempPole_4,0.545936831860607,0.10256698877520587,Interactions
7Networks_RH_Limbic_TempPole_5,0.4234612429086397,0.22267722728340378,Interactions
7Networks_RH_Limbic_TempPole_6,0.7114096859648715,0.02104867683221695,Interactions
7Networks_RH_Limbic_TempPole_7,0.2836156641360533,0.4271327259804778,Interactions
7Networks_RH_Cont_Par_1,0.44561293526238666,0.19681307996310074,Interactions
7Networks_RH_Cont_Par_2,0.5020486983782763,0.13923037991062895,Interactions
7Networks_RH_Cont_Par_3,0.5410517530942488,0.1063053033169845,Interactions
7Networks_RH_Cont_Par_4,0.7541717517455959,0.011729955348676522,Interactions
7Networks_RH_Cont_Par_5,0.4331242302765792,0.21116840121358496,Interactions
7Networks_RH_Cont_Par_6,0.4379891874698585,0.20550667467182165,Interactions
7Networks_RH_Cont_Temp_1,0.7586104325843158,0.010969336836216337,Interactions
7Networks_RH_Cont_Temp_2,0.5783626005944299,0.07986182194652489,Interactions
7Networks_RH_Cont_PFCv_1,-0.26223617635519614,0.46420543965439653,Interactions
7Networks_RH_Cont_PFCl_1,0.5068259038182529,0.13489984742715366,Interactions
7Networks_RH_Cont_PFCl_2,0.5479530095979828,0.1010486982364395,Interactions
7Networks_RH_Cont_PFCl_3,0.23493419142561117,0.5135197025433336,Interactions
